Best Performance by an Actress in a Supporting Role in any Motion Picture,Carol Channing,1968
Best Performance by an Actress in a Supporting Role in any Motion Picture,Quentin Dean,1968
Best Performance by an Actress in a Supporting Role in any Motion Picture,Lillian Gish,1968
Best Performance by an Actress in a Supporting Role in any Motion Picture,Lee Grant,1968
Best Performance by an Actress in a Supporting Role in any Motion Picture,Pruenella Ransome,1968
Best Performance by an Actress in a Supporting Role in any Motion Picture,Beah Richards,1968
Best Performance by an Actor in a Supporting Role in any Motion Picture,Richard Attenborough,1968
Best Performance by an Actor in a Supporting Role in any Motion Picture,Efrem Zimbalist Jr.,1968
Best Performance by an Actor in a Supporting Role in any Motion Picture,John Cassavetes,1968
Best Performance by an Actor in a Supporting Role in any Motion Picture,George Kennedy,1968
Best Performance by an Actor in a Supporting Role in any Motion Picture,Michael J. Pollard,1968
Best Director - Motion Picture,Mike Nichols,1968
Best Director - Motion Picture,Norman Jewison,1968
Best Director - Motion Picture,Stanley Kramer,1968
Best Director - Motion Picture,Arthur Penn,1968
Best Director - Motion Picture,Mark Rydell,1968
Best Screenplay - Motion Picture,Stirling Silliphant,1968
Best Screenplay - Motion Picture,Robert Benton,1968
Best Screenplay - Motion Picture,Lewis John Carlino,1968
Best Screenplay - Motion Picture,Buck Henry,1968
Best Screenplay - Motion Picture,William Rose,1968
Best Original Score - Motion Picture,Frederick Loewe,1968
Best Original Score - Motion Picture,Leslie Bricusse,1968
Best Original Score - Motion Picture,Francis Lai,1968
Best Original Score - Motion Picture,Elmer Bernstein,1968
Best Original Score - Motion Picture,Henry Mancini,1968
Best Original Song - Motion Picture,"If Ever I Would Leave You, Frederick Loewe, Alan Jay Lerner",1968
Best Original Song - Motion Picture,"Des Ronds dans L'Eau, Raymond Le Sénéchal, Pierre Barouh",1968
Best Original Song - Motion Picture,"Please Don't Gamble With Love, Guy Hemric, Jerry Styner",1968
Best Original Song - Motion Picture,"Talk To The Animals, Leslie Bricusse",1968
Best Original Song - Motion Picture,"Thoroughly Modern Millie, Jimmy Van Heusen, Sammy Cahn",1968
Cecil B. deMille Award,Kirk Douglas,1968
New Star Of The Year - Actress,Katharine Ross,1968
New Star Of The Year - Actress,Faye Dunaway,1968
New Star Of The Year - Actress,Katharine Houghton,1968
New Star Of The Year - Actress,Katharine Ross,1968
New Star Of The Year - Actress,Sharon Tate,1968
New Star Of The Year - Actress,Greta Baldwin,1968
New Star Of The Year - Actress,Pia Degermark,1968
New Star Of The Year - Actor,Dustin Hoffman,1968
New Star Of The Year - Actor,Oded Kotler,1968
New Star Of The Year - Actor,Franco Nero,1968
New Star Of The Year - Actor,Michael J. Pollard,1968
New Star Of The Year - Actor,Tommy Steele,1968
Television Series,Mission: Impossible,1968
Television Series,Garrison's Gorillas,1968
Television Series,Rowan & Martin's Laugh-In,1968
Television Series,"Carol Burnett Show, The",1968
Television Series,"Dean Martin Show, The",1968
Actress In A Leading Role - Musical Or Comedy,Anne Bancroft,1968
Actress In A Leading Role - Musical Or Comedy,Julie Andrews,1968
Actress In A Leading Role - Musical Or Comedy,Audrey Hepburn,1968
Actress In A Leading Role - Musical Or Comedy,Shirley MacLaine,1968
Actress In A Leading Role - Musical Or Comedy,Vanessa Redgrave,1968
Actor In A Television Series,Martin Landau,1968
Actor In A Television Series,Brendon Boone,1968
Actor In A Television Series,Ben Gazzara,1968
Actor In A Television Series,Dean Martin,1968
Actor In A Television Series,Andy Williams,1968
Foreign Film - Foreign Language,"France, Claude Lelouch",1968
Foreign Film - Foreign Language,"Italy, France, Pietro Germi",1968
Foreign Film - Foreign Language,"Czechoslovakia, Jirí Menzel",1968
Foreign Film - Foreign Language,"Sweden, Bo Widerberg",1968
Foreign Film - Foreign Language,"Italy, France, Luchino Visconti",1968
Foreign Film - English Language,"Canada, Mark Rydell",1968
Foreign Film - English Language,"United Kingdom, Joseph Losey",1968
Foreign Film - English Language,"United Kingdom, Michael Winner",1968
Foreign Film - English Language,"United Kingdom, Desmond Davis",1968
Foreign Film - English Language,"United Kingdom, Joseph Strick",1968
Foreign Film - English Language,"United Kingdom, Bryan Forbes",1968
Henrietta Award (World Film Favorites),Julie Andrews,1968
Henrietta Award (World Film Favorites),Paul Newman,1968
Actress In A Television Series,Carol Burnett,1968
Actress In A Television Series,Barbara Bain,1968
Actress In A Television Series,Lucille Ball,1968
Actress In A Television Series,Nancy Sinatra,1968
Actress In A Television Series,Barbara Stanwyck,1968
Best Motion Picture - Drama,The Lion in Winter,1969
Best Motion Picture - Drama,Charly,1969
Best Motion Picture - Drama,"Fixer, The",1969
Best Motion Picture - Drama,"Heart Is a Lonely Hunter, The",1969
Best Motion Picture - Drama,"Shoes of the Fisherman, The",1969
Best Motion Picture - Musical or Comedy,Oliver!,1969
Best Motion Picture - Musical or Comedy,Funny Girl,1969
Best Motion Picture - Musical or Comedy,Finian's Rainbow,1969
Best Motion Picture - Musical or Comedy,"Odd Couple, The (1968)",1969
Best Motion Picture - Musical or Comedy,"Yours, Mine and Ours",1969
Best Performance by an Actress in a Motion Picture - Drama,Joanne Woodward,1969
Best Performance by an Actress in a Motion Picture - Drama,Beryl Reid,1969
Best Performance by an Actress in a Motion Picture - Drama,Mia Farrow,1969
Best Performance by an Actress in a Motion Picture - Drama,Katharine Hepburn,1969
Best Performance by an Actress in a Motion Picture - Drama,Vanessa Redgrave,1969
Best Performance by an Actor in a Motion Picture - Drama,Peter O'Toole,1969
Best Performance by an Actor in a Motion Picture - Drama,Alan Arkin,1969
Best Performance by an Actor in a Motion Picture - Drama,Alan Bates,1969
Best Performance by an Actor in a Motion Picture - Drama,Tony Curtis,1969
Best Performance by an Actor in a Motion Picture - Drama,Cliff Robertson,1969
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Ron Moody,1969
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Fred Astaire,1969
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Jack Lemmon,1969
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Walter Matthau,1969
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Zero Mostel,1969
Best Performance by an Actress in a Supporting Role in any Motion Picture,Ruth Gordon,1969
Best Performance by an Actress in a Supporting Role in any Motion Picture,Barbara Hancock,1969
Best Performance by an Actress in a Supporting Role in any Motion Picture,Abbey Lincoln,1969
Best Performance by an Actress in a Supporting Role in any Motion Picture,Sondra Locke,1969
Best Performance by an Actress in a Supporting Role in any Motion Picture,Jane Morrow,1969
Best Performance by an Actor in a Supporting Role in any Motion Picture,Daniel Massey,1969
Best Performance by an Actor in a Supporting Role in any Motion Picture,Beau Bridges,1969
Best Performance by an Actor in a Supporting Role in any Motion Picture,Ossie Davis,1969
Best Performance by an Actor in a Supporting Role in any Motion Picture,Hugh Griffith,1969
Best Performance by an Actor in a Supporting Role in any Motion Picture,Martin Sheen,1969
Best Director - Motion Picture,Paul Newman,1969
Best Director - Motion Picture,Franco Zeffirelli,1969
Best Director - Motion Picture,Anthony Harvey,1969
Best Director - Motion Picture,Carol Reed,1969
Best Director - Motion Picture,William Wyler,1969
Best Screenplay - Motion Picture,Stirling Silliphant,1969
Best Screenplay - Motion Picture,Dalton Trumbo,1969
Best Screenplay - Motion Picture,James Goldman,1969
Best Screenplay - Motion Picture,Mel Brooks,1969
Best Screenplay - Motion Picture,Roman Polanski,1969
Best Original Score - Motion Picture,Alex North,1969
Best Original Score - Motion Picture,"Richard M. Sherman, Robert B. Sherman",1969
Best Original Score - Motion Picture,John Barry,1969
Best Original Score - Motion Picture,Lionel Bart,1969
Best Original Score - Motion Picture,Nino Rota,1969
Best Original Score - Motion Picture,Christopher Komeda,1969
Best Original Score - Motion Picture,Michel Legrand,1969
Best Original Song - Motion Picture,"The Windmills Of Your Mind, Michel Legrand, Alan Bergman, Marilyn Bergman",1969
Best Original Song - Motion Picture,"Buona Sera, Mrs. Campbell, Riz Ortolani, Melvin Frank",1969
Best Original Song - Motion Picture,"Chitty Chitty Bang Bang, Richard M. Sherman, Robert B. Sherman",1969
Best Original Song - Motion Picture,"Funny Girl, Jule Styne, Bob Merrill",1969
Best Original Song - Motion Picture,"Star!, Jimmy Van Heusen, Sammy Cahn",1969
Cecil B. deMille Award,Gregory Peck,1969
New Star Of The Year - Actress,Olivia Hussey,1969
New Star Of The Year - Actress,Ewa Aulin,1969
New Star Of The Year - Actress,Jacqueline Bisset,1969
New Star Of The Year - Actress,Barbara Hancock,1969
New Star Of The Year - Actress,Sondra Locke,1969
New Star Of The Year - Actress,Leigh Taylor-Young,1969
New Star Of The Year - Actor,Leonard Whiting,1969
New Star Of The Year - Actor,Alan Alda,1969
New Star Of The Year - Actor,Daniel Massey,1969
New Star Of The Year - Actor,Michael Sarrazin,1969
New Star Of The Year - Actor,Jack Wild,1969
Television Series,Rowan & Martin's Laugh-In,1969
Television Series,"Carol Burnett Show, The",1969
Television Series,"Doris Day Show, The",1969
Television Series,Julia (TV),1969
Television Series,"Name of the Game, The",1969
Actress In A Leading Role - Musical Or Comedy,Barbra Streisand,1969
Actress In A Leading Role - Musical Or Comedy,Julie Andrews,1969
Actress In A Leading Role - Musical Or Comedy,Lucille Ball,1969
Actress In A Leading Role - Musical Or Comedy,Petula Clark,1969
Actress In A Leading Role - Musical Or Comedy,Gina Lollobrigida,1969
Actor In A Television Series,Carl Betz,1969
Actor In A Television Series,Raymond Burr,1969
Actor In A Television Series,Peter Graves,1969
Actor In A Television Series,Dean Martin,1969
Actor In A Television Series,Efrem Zimbalist Jr.,1969
Foreign Film - Foreign Language,"United Soviet Socialist Republics, Sergei Bondarchuk",1969
Foreign Film - Foreign Language,"Yugoslavia, Aleksandar Petrovic",1969
Foreign Film - Foreign Language,"Sweden, Ingmar Bergman",1969
Foreign Film - Foreign Language,"France, François Truffaut",1969
Foreign Film - Foreign Language,"France, François Truffaut",1969
Foreign Film - English Language,"Italy, Franco Zeffirelli",1969
Foreign Film - English Language,"France, Michel Deville",1969
Foreign Film - English Language,"United Kingdom, Melvin Frank",1969
Foreign Film - English Language,"United Kingdom, Michael Sarne",1969
Foreign Film - English Language,"United Kingdom, Ken Loach",1969
Henrietta Award (World Film Favorites),Sophia Loren,1969
Henrietta Award (World Film Favorites),Sidney Poitier,1969
Actress In A Television Series,Diahann Carroll,1969
Actress In A Television Series,Doris Day,1969
Actress In A Television Series,Hope Lange,1969
Actress In A Television Series,Elizabeth Montgomery,1969
Actress In A Television Series,Nancy Sinatra,1969
Best Motion Picture - Drama,Anne of the Thousand Days,1970
Best Motion Picture - Drama,Butch Cassidy and The Sundance Kid,1970
Best Motion Picture - Drama,Midnight Cowboy,1970
Best Motion Picture - Drama,"Prime of Miss Jean Brodie, The",1970
Best Motion Picture - Drama,"They Shoot Horses, Don't They?",1970
Best Motion Picture - Musical or Comedy,"Secret of Santa Vittoria, The",1970
Best Motion Picture - Musical or Comedy,Cactus Flower,1970
Best Motion Picture - Musical or Comedy,"Goodbye, Columbus",1970
Best Motion Picture - Musical or Comedy,"Hello, Dolly!",1970
Best Motion Picture - Musical or Comedy,Paint Your Wagon,1970
Best Performance by an Actress in a Motion Picture - Drama,Geneviève Bujold,1970
Best Performance by an Actress in a Motion Picture - Drama,Maggie Smith,1970
Best Performance by an Actress in a Motion Picture - Drama,Jane Fonda,1970
Best Performance by an Actress in a Motion Picture - Drama,Liza Minnelli,1970
Best Performance by an Actress in a Motion Picture - Drama,Jean Simmons,1970
Best Performance by an Actor in a Motion Picture - Drama,John Wayne,1970
Best Performance by an Actor in a Motion Picture - Drama,Alan Arkin,1970
Best Performance by an Actor in a Motion Picture - Drama,Richard Burton,1970
Best Performance by an Actor in a Motion Picture - Drama,Dustin Hoffman,1970
Best Performance by an Actor in a Motion Picture - Drama,Jon Voight,1970
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Peter O'Toole,1970
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Lee Marvin,1970
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Steve McQueen,1970
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Anthony Quinn,1970
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Dustin Hoffman,1970
Best Performance by an Actress in a Supporting Role in any Motion Picture,Goldie Hawn,1970
Best Performance by an Actress in a Supporting Role in any Motion Picture,Marianne McAndrew,1970
Best Performance by an Actress in a Supporting Role in any Motion Picture,Sian Phillips,1970
Best Performance by an Actress in a Supporting Role in any Motion Picture,Brenda Vaccaro,1970
Best Performance by an Actress in a Supporting Role in any Motion Picture,Susannah York,1970
Best Performance by an Actor in a Supporting Role in any Motion Picture,Gig Young,1970
Best Performance by an Actor in a Supporting Role in any Motion Picture,Jack Nicholson,1970
Best Performance by an Actor in a Supporting Role in any Motion Picture,Anthony Quayle,1970
Best Performance by an Actor in a Supporting Role in any Motion Picture,Mitch Vogel,1970
Best Performance by an Actor in a Supporting Role in any Motion Picture,Red Buttons,1970
Best Director - Motion Picture,Charles Jarrott,1970
Best Director - Motion Picture,Gene Kelly,1970
Best Director - Motion Picture,Stanley Kramer,1970
Best Director - Motion Picture,Sydney Pollack,1970
Best Director - Motion Picture,John Schlesinger,1970
Best Screenplay - Motion Picture,Bridget Boland,1970
Best Screenplay - Motion Picture,David Shaw,1970
Best Screenplay - Motion Picture,John Mortimer,1970
Best Screenplay - Motion Picture,Waldo Salt,1970
Best Screenplay - Motion Picture,William Goldman,1970
Best Original Score - Motion Picture,Burt Bacharach,1970
Best Original Score - Motion Picture,Ernest Gold,1970
Best Original Score - Motion Picture,Georges Delerue,1970
Best Original Score - Motion Picture,Leslie Bricusse,1970
Best Original Score - Motion Picture,Michel Legrand,1970
Best Original Song - Motion Picture,"Jean, Rod McKuen",1970
Best Original Song - Motion Picture,"Goodbye, Columbus, The Association",1970
Best Original Song - Motion Picture,"Raindrops Keep Fallin' On My Head, Burt Bacharach, Hal David",1970
Best Original Song - Motion Picture,"Stay, Ernest Gold, Norman Gimbel",1970
Best Original Song - Motion Picture,"The Time For Love Is Any Time, Quincy Jones, Cynthia Weil",1970
Best Original Song - Motion Picture,"True Grit, Elmer Bernstein, Don Black",1970
Best Original Song - Motion Picture,"What Are You Doing the Rest Of Your Life?, Michel Legrand, Alan Bergman, Marilyn Bergman",1970
Best Television Series - Drama,"Marcus Welby, M.D.",1970
Best Television Series - Drama,Bracken's World,1970
Best Television Series - Drama,Mannix,1970
Best Television Series - Drama,"Mod Squad, The",1970
Best Television Series - Drama,Room 222,1970
Best Television Series - Musical or Comedy,"Carol Burnett Show, The",1970
Best Television Series - Musical or Comedy,"Glen Campbell Goodtime Hour, The",1970
Best Television Series - Musical or Comedy,"Governor and J. J., The",1970
Best Television Series - Musical or Comedy,Love American Style,1970
Best Television Series - Musical or Comedy,Rowan & Martin's Laugh-In,1970
Cecil B. deMille Award,Joan Crawford,1970
New Star Of The Year - Actress,Ali MacGraw,1970
New Star Of The Year - Actress,Dyan Cannon,1970
New Star Of The Year - Actress,Goldie Hawn,1970
New Star Of The Year - Actress,Marianne McAndrew,1970
New Star Of The Year - Actress,Brenda Vaccaro,1970
New Star Of The Year - Actor,Jon Voight,1970
New Star Of The Year - Actor,Helmut Berger,1970
New Star Of The Year - Actor,Glen Campbell,1970
New Star Of The Year - Actor,Michael Douglas,1970
New Star Of The Year - Actor,George Lazenby,1970
Actor In A Television Series - Musical Or Comedy,Dan Dailey,1970
Actor In A Television Series - Musical Or Comedy,Jim Nabors,1970
Actor In A Television Series - Musical Or Comedy,Glen Campbell,1970
Actor In A Television Series - Musical Or Comedy,Tom Jones,1970
Actor In A Television Series - Musical Or Comedy,Dean Martin,1970
Actor In A Television Series - Drama,Mike Connors,1970
Actor In A Television Series - Drama,Peter Graves,1970
Actor In A Television Series - Drama,Lloyd Haines,1970
Actor In A Television Series - Drama,Robert Wagner,1970
Actor In A Television Series - Drama,Robert Young,1970
Actress In A Leading Role - Musical Or Comedy,Patty Duke,1970
Actress In A Leading Role - Musical Or Comedy,Ingrid Bergman,1970
Actress In A Leading Role - Musical Or Comedy,Dyan Cannon,1970
Actress In A Leading Role - Musical Or Comedy,Kim Darby,1970
Actress In A Leading Role - Musical Or Comedy,Mia Farrow,1970
Actress In A Leading Role - Musical Or Comedy,Shirley MacLaine,1970
Actress In A Leading Role - Musical Or Comedy,Anna Magnani,1970
Actress In A Leading Role - Musical Or Comedy,Barbra Streisand,1970
Foreign Film - Foreign Language,"Algeria, Constantin Costa-Gavras",1970
Foreign Film - Foreign Language,"Italy, Federico Fellini",1970
Foreign Film - Foreign Language,"Greece, Vasilis Georgiadis",1970
Foreign Film - Foreign Language,"Sweden, Bo Widerberg",1970
Foreign Film - Foreign Language,"Israel, Ephraim Kishon",1970
Foreign Film - English Language,"United Kingdom, Richard Attenborough",1970
Foreign Film - English Language,"United Kingdom, Basil Dearden",1970
Foreign Film - English Language,"United Kingdom, Lindsay Anderson",1970
Foreign Film - English Language,"United Kingdom, Peter Collinson",1970
Foreign Film - English Language,"France, Terence Young",1970
Henrietta Award (World Film Favorites),Steve McQueen,1970
Henrietta Award (World Film Favorites),Barbra Streisand,1970
Actress In A Television Series - Drama,Linda Cristal,1970
Actress In A Television Series - Drama,Amanda Blake,1970
Actress In A Television Series - Drama,Peggy Lipton,1970
Actress In A Television Series - Drama,Denise Nicholas,1970
Actress In A Television Series - Drama,Eleanor Parker,1970
Actress In A Television Series - Musical Or Comedy,Carol Burnett,1970
Actress In A Television Series - Musical Or Comedy,Julie Sommars,1970
Actress In A Television Series - Musical Or Comedy,Lucille Ball,1970
Actress In A Television Series - Musical Or Comedy,Diahann Carroll,1970
Actress In A Television Series - Musical Or Comedy,Barbara Eden,1970
Actress In A Television Series - Musical Or Comedy,Debbie Reynolds,1970
Best Motion Picture - Drama,Love Story,1971
Best Motion Picture - Drama,Five Easy Pieces,1971
Best Motion Picture - Drama,I Never Sang For My Father,1971
Best Motion Picture - Drama,Patton,1971
Best Motion Picture - Drama,Airport,1971
Best Motion Picture - Musical or Comedy,M*A*S*H,1971
Best Motion Picture - Musical or Comedy,Darling Lili,1971
Best Motion Picture - Musical or Comedy,Diary of a Mad Housewife,1971
Best Motion Picture - Musical or Comedy,Lovers and Other Strangers,1971
Best Motion Picture - Musical or Comedy,Scrooge,1971
Best Performance by an Actress in a Motion Picture - Drama,Ali MacGraw,1971
Best Performance by an Actress in a Motion Picture - Drama,Faye Dunaway,1971
Best Performance by an Actress in a Motion Picture - Drama,Glenda Jackson,1971
Best Performance by an Actress in a Motion Picture - Drama,Melina Mercouri,1971
Best Performance by an Actress in a Motion Picture - Drama,Sarah Miles,1971
Best Performance by an Actor in a Motion Picture - Drama,George C. Scott,1971
Best Performance by an Actor in a Motion Picture - Drama,Melvyn Douglas,1971
Best Performance by an Actor in a Motion Picture - Drama,James Earl Jones,1971
Best Performance by an Actor in a Motion Picture - Drama,Jack Nicholson,1971
Best Performance by an Actor in a Motion Picture - Drama,Ryan O'Neal,1971
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Albert Finney,1971
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Richard Benjamin,1971
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Elliott Gould,1971
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Jack Lemmon,1971
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Donald Sutherland,1971
Best Performance by an Actress in a Supporting Role in any Motion Picture,Karen Black,1971
Best Performance by an Actress in a Supporting Role in any Motion Picture,Maureen Stapleton,1971
Best Performance by an Actress in a Supporting Role in any Motion Picture,Lee Grant,1971
Best Performance by an Actress in a Supporting Role in any Motion Picture,Sally Kellerman,1971
Best Performance by an Actress in a Supporting Role in any Motion Picture,Tina Chen,1971
Best Performance by an Actor in a Supporting Role in any Motion Picture,John Mills,1971
Best Performance by an Actor in a Supporting Role in any Motion Picture,Chief Dan George,1971
Best Performance by an Actor in a Supporting Role in any Motion Picture,Trevor Howard,1971
Best Performance by an Actor in a Supporting Role in any Motion Picture,George Kennedy,1971
Best Performance by an Actor in a Supporting Role in any Motion Picture,John Marley,1971
Best Director - Motion Picture,Arthur Hiller,1971
Best Director - Motion Picture,Robert Altman,1971
Best Director - Motion Picture,Bob Rafelson,1971
Best Director - Motion Picture,Ken Russell,1971
Best Director - Motion Picture,Franklin J. Schaffner,1971
Best Screenplay - Motion Picture,Erich Segal,1971
Best Screenplay - Motion Picture,Leslie Bricusse,1971
Best Screenplay - Motion Picture,Carole Eastman,1971
Best Screenplay - Motion Picture,John Cassavetes,1971
Best Screenplay - Motion Picture,Ring Lardner Jr.,1971
Best Original Score - Motion Picture,Francis Lai,1971
Best Original Score - Motion Picture,Michel Legrand,1971
Best Original Score - Motion Picture,Alfred Newman,1971
Best Original Score - Motion Picture,Frank Cordell,1971
Best Original Score - Motion Picture,Leslie Bricusse,1971
Best Original Song - Motion Picture,"Whistling Away the Dark, Henry Mancini, Johnny Mercer",1971
Best Original Song - Motion Picture,"Ballad of Little Fauss, Carl Perkins, Johnny Cash",1971
Best Original Song - Motion Picture,"Pieces of Dreams, Michel Legrand, Alan Bergman, Marilyn Bergman",1971
Best Original Song - Motion Picture,"Thank You Very Much, Leslie Bricusse",1971
Best Original Song - Motion Picture,"Till Love Touches Your Life, Riz Ortolani, Arthur Hamilton",1971
Best Television Series - Drama,Medical Center,1971
Best Television Series - Drama,"Bold Ones: The Senator, The",1971
Best Television Series - Drama,"Marcus Welby, M.D.",1971
Best Television Series - Drama,"Mod Squad, The",1971
Best Television Series - Drama,"Young Lawyers, The",1971
Best Television Series - Musical or Comedy,"Carol Burnett Show, The",1971
Best Television Series - Musical or Comedy,"Courtship Of Eddie's Father, The",1971
Best Television Series - Musical or Comedy,Family Affair,1971
Best Television Series - Musical or Comedy,"Glen Campbell Goodtime Hour, The",1971
Best Television Series - Musical or Comedy,"Partridge Family, The",1971
Best Performance by an Actress In A Television Series - Drama,Peggy Lipton,1971
Best Performance by an Actress In A Television Series - Drama,Amanda Blake,1971
Best Performance by an Actress In A Television Series - Drama,Linda Cristal,1971
Best Performance by an Actress In A Television Series - Drama,Yvette Mimieux,1971
Best Performance by an Actress In A Television Series - Drama,Denise Nicholas,1971
Best Performance by an Actor In A Television Series - Drama,Peter Graves,1971
Best Performance by an Actor In A Television Series - Drama,Robert Young,1971
Best Performance by an Actor In A Television Series - Drama,Mike Connors,1971
Best Performance by an Actor In A Television Series - Drama,Chad Everett,1971
Best Performance by an Actor In A Television Series - Drama,Burt Reynolds,1971
Best Performance by an Actress in a Television Series - Musical or Comedy,Mary Tyler Moore,1971
Best Performance by an Actress in a Television Series - Musical or Comedy,Lucille Ball,1971
Best Performance by an Actress in a Television Series - Musical or Comedy,Shirley Jones,1971
Best Performance by an Actress in a Television Series - Musical or Comedy,Juliet Mills,1971
Best Performance by an Actress in a Television Series - Musical or Comedy,Elizabeth Montgomery,1971
Best Performance by an Actor in a Television Series - Musical or Comedy,Flip Wilson,1971
Best Performance by an Actor in a Television Series - Musical or Comedy,Herschel Bernardi,1971
Best Performance by an Actor in a Television Series - Musical or Comedy,David Frost,1971
Best Performance by an Actor in a Television Series - Musical or Comedy,Merv Griffin,1971
Best Performance by an Actor in a Television Series - Musical or Comedy,Danny Thomas,1971
Cecil B. deMille Award,Frank Sinatra,1971
New Star Of The Year - Actress,Carrie Snodgress,1971
New Star Of The Year - Actress,Anna Calder Marshall,1971
New Star Of The Year - Actress,Marlo Thomas,1971
New Star Of The Year - Actress,Angel Tompkins,1971
New Star Of The Year - Actress,Jane Alexander,1971
New Star Of The Year - Actress,Lola Falana,1971
New Star Of The Year - Actor,James Earl Jones,1971
New Star Of The Year - Actor,Frank Langella,1971
New Star Of The Year - Actor,Joe Namath,1971
New Star Of The Year - Actor,Kenneth Nelson,1971
New Star Of The Year - Actor,Assaf Dayan,1971
Actress In A Leading Role - Musical Or Comedy,Carrie Snodgress,1971
Actress In A Leading Role - Musical Or Comedy,Julie Andrews,1971
Actress In A Leading Role - Musical Or Comedy,Sandy Dennis,1971
Actress In A Leading Role - Musical Or Comedy,Angela Lansbury,1971
Actress In A Leading Role - Musical Or Comedy,Barbra Streisand,1971
Actor In A Supporting Role - Television Series,James Brolin,1971
Actor In A Supporting Role - Television Series,Zalman King,1971
Actor In A Supporting Role - Television Series,Tige Andrews,1971
Actor In A Supporting Role - Television Series,Michael Constantine,1971
Actor In A Supporting Role - Television Series,Henry Gibson,1971
Actress In A Supporting Role - Television Series,Gail Fisher,1971
Actress In A Supporting Role - Television Series,Sue Ane Langdon,1971
Actress In A Supporting Role - Television Series,Miyoshi Umeki,1971
Actress In A Supporting Role - Television Series,Karen Valentine,1971
Actress In A Supporting Role - Television Series,Lesley Warren,1971
Foreign Film - Foreign Language,"France, René Clément",1971
Foreign Film - Foreign Language,"Italy, Jacques Deray",1971
Foreign Film - Foreign Language,"France, Constantin Costa-Gavras",1971
Foreign Film - Foreign Language,"Italy, Elio Petri",1971
Foreign Film - Foreign Language,"Israel, Moshé Mizrahi",1971
Foreign Film - English Language,"United Kingdom, Ken Russell",1971
Foreign Film - English Language,"Canada, Paul Almond",1971
Foreign Film - English Language,"United Kingdom, Richard Harris, Uri Zohar",1971
Foreign Film - English Language,"United Kingdom, Christopher Miles",1971
Foreign Film - English Language,"Japan, Keith Larsen, Koji Senno, Nobuaki Shirai",1971
Henrietta Award (World Film Favorites),Barbra Streisand,1971
Henrietta Award (World Film Favorites),Clint Eastwood,1971
Best Motion Picture - Drama,"French Connection, The",1972
Best Motion Picture - Drama,"Clockwork Orange, A",1972
Best Motion Picture - Drama,"Last Picture Show, The",1972
Best Motion Picture - Drama,"Mary, Queen of Scots",1972
Best Motion Picture - Drama,Summer of '42,1972
Best Motion Picture - Musical or Comedy,Fiddler on the Roof,1972
Best Motion Picture - Musical or Comedy,"Boy Friend, The",1972
Best Motion Picture - Musical or Comedy,Kotch,1972
Best Motion Picture - Musical or Comedy,"New Leaf, A",1972
Best Motion Picture - Musical or Comedy,Plaza Suite,1972
Best Performance by an Actress in a Motion Picture - Drama,Jane Fonda,1972
Best Performance by an Actress in a Motion Picture - Drama,Dyan Cannon,1972
Best Performance by an Actress in a Motion Picture - Drama,Glenda Jackson,1972
Best Performance by an Actress in a Motion Picture - Drama,Vanessa Redgrave,1972
Best Performance by an Actress in a Motion Picture - Drama,Jessica Walter,1972
Best Performance by an Actor in a Motion Picture - Drama,Gene Hackman,1972
Best Performance by an Actor in a Motion Picture - Drama,George C. Scott,1972
Best Performance by an Actor in a Motion Picture - Drama,Peter Finch,1972
Best Performance by an Actor in a Motion Picture - Drama,Malcolm McDowell,1972
Best Performance by an Actor in a Motion Picture - Drama,Jack Nicholson,1972
Best Performance by an Actor in a Motion Picture - Musical or Comedy, Topol,1972
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Bud Cort,1972
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Dean Jones,1972
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Walter Matthau,1972
Best Performance by an Actor in a Motion Picture - Musical or Comedy,Gene Wilder,1972
Best Performance by an Actress in a Supporting Role in any Motion Picture,Ann-Margret,1972
Best Performance by an Actress in a Supporting Role in any Motion Picture,Cloris Leachman,1972
Best Performance by an Actress in a Supporting Role in any Motion Picture,Diana Rigg,1972
Best Performance by an Actress in a Supporting Role in any Motion Picture,Maureen Stapleton,1972
Best Performance by an Actress in a Supporting Role in any Motion Picture,Ellen Burstyn,1972
Best Performance by an Actor in a Supporting Role in any Motion Picture,Ben Johnson,1972
Best Performance by an Actor in a Supporting Role in any Motion Picture,Tom Baker,1972
Best Performance by an Actor in a Supporting Role in any Motion Picture,Art Garfunkel,1972
Best Performance by an Actor in a Supporting Role in any Motion Picture,Paul Mann,1972
